date,country,region,subregion,C1 School Closing,C1_flag,C1_note,C1_source_category,C1_source_full_text,C1_source_organization,C1_source_organization_2,C1_source_title,C1_source_url,C2 Workplace Closures,C2_flag,C2_note,C2_source_category,C2_source_full_text,C2_source_organization,C2_source_organization_2,C2_source_title,C2_source_url,C3 Cancel public events,C3_flag,C3_note,C3_source_category,C3_source_full_text,C3_source_organization,C3_source_organization_2,C3_source_title,C3_source_url,C4 Public Gathering Restrictions,C4_flag,C4_note,C4_source_category,C4_source_full_text,C4_source_organization,C4_source_organization_2,C4_source_title,C4_source_url,C5 Close public transport,C5_flag,C5_note,C5_source_category,C5_source_full_text,C5_source_organization,C5_source_organization_2,C5_source_title,C5_source_url,C7 Restrictions on internal movements,C7_flag,C7_note,C7_source_category,C7_source_full_text,C7_source_organization,C7_source_organization_2,C7_source_title,C7_source_url,C8 International Travel Controls,C8_flag,C8_note,C8_source_category,C8_source_full_text,C8_source_organization,C8_source_organization_2,C8_source_title,C8_source_url,E1 Income Support,E1_flag,E1_note,E1_source_category,E1_source_full_text,E1_source_organization,E1_source_organization_2,E1_source_title,E1_source_url,E2 Debt / Contract Relief for Households,E2_flag,E2_note,E2_source_category,E2_source_full_text,E2_source_organization,E2_source_organization_2,E2_source_title,E2_source_url,E3 Fiscal measures,E3_flag,E3_note,E3_source_category,E3_source_full_text,E3_source_organization,E3_source_organization_2,E3_source_title,E3_source_url,E4 Support for Other Countries,E4_flag,E4_note,E4_source_category,E4_source_full_text,E4_source_organization,E4_source_organization_2,E4_source_title,E4_source_url,H1 Public Info Campaigns,H1_flag,H1_note,H1_source_category,H1_source_full_text,H1_source_organization,H1_source_organization_2,H1_source_title,H1_source_url,H2 Testing policy,H2_flag,H2_note,H2_source_category,H2_source_full_text,H2_source_organization,H2_source_organization_2,H2_source_title,H2_source_url,H3 Contact tracing,H3_flag,H3_note,H3_source_category,H3_source_full_text,H3_source_organization,H3_source_organization_2,H3_source_title,H3_source_url,H4 Emergency investment in health care,H4_flag,H4_note,H4_source_category,H4_source_full_text,H4_source_organization,H4_source_organization_2,H4_source_title,H4_source_url,H5 Investment in vaccines,H5_flag,H5_note,H5_source_category,H5_source_full_text,H5_source_organization,H5_source_organization_2,H5_source_title,H5_source_url
2020-04-13,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, says 23 of the province’s 25 COVID-19 cases have now recovered, but this is not the time to become complacent.

The province does not have any new confirmed cases and there have been 175 negative results received since Saturday. Dr. Morrison reminded all Islanders that they need to continue working together, while apart, for the public health measures to work effectively. Although vulnerable populations are the major concern, COVID-19 poses a health risk for all Islanders.

The Chief Public Health Office continues to receive complaints regarding those who are not complying with the Public Health Order. There have been 200 reports made to the phone line, over 100 visits to homes, several verbal and written warnings and four charges. Islanders are urged to take the situation seriously and comply with the measures put in place.

Further discussions regarding ferry service and screening at Northumberland Ferries Limited will be taking place. It is anticipated that the screening process will be aligned with the processes in place at the Confederation Bridge and the Charlottetown Airport.

For answers to general questions about COVID-19 call 1-833-533-9333 or visit our webpage at: www.princeedwardisland.ca/covid19.

Backgrounder:
The Chief Public Health Office continues to work closely with the federal government, provincial and territorial counterparts, government departments and Health PEI to continue to monitor the situation globally, nationally and locally. The public health risk of COVID-19 is continually reassessed and Islanders will be updated as new information becomes available.

Government’s special situation response group also continues to work collaboratively with the Chief Public Health Office, stakeholders and community partners in preparing for all impacts related to COVID-19 to the province, including health, social and economic.

Everyone is encouraged to follow routine prevention measures:
•    Washing hands frequently with soap and water
•    Cough and sneeze into your elbow or a tissue
•    If ill with acute respiratory symptoms, stay home if possible
•    Limit touching your eyes, nose and mouth
•    Don’t share items like drinking glasses and water bottles
•    Frequently clean surfaces like taps, doorknobs and countertops

Media Contact:
Samantha Hughes
Health and Wellness
(902) 368-5610
shughes@gov.pe.ca(link sends e-mail)

 ",Government of PEI,,Chief Public Health Officer urges Islanders to continue following public health measures,https://www.princeedwardisland.ca/en/news/chief-public-health-officer-urges-islanders-continue-following-public-health-measures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Today, the Province of Prince Edward Island announced enhanced employment and economic opportunities for Island students impacted by COVID-19.

In total, the Province will support the creation of 1,000 new job placements for Island high school and post-secondary students through increases to current employment programs and partnerships with community and industry as long as the jobs can follow the health and safety recommendations of the Chief Public Health Office.

“We know that Island post-secondary students have been negatively impacted as a result of this pandemic and the province is here to help. Whether they anticipated working over the summer to help pay the cost of their tuition and expenses or they were ready to embark on their first career after graduating, we have put supports in place to help. Every Islander is dealing with the unique challenges of COVID-19 and we need to be there to support those individual needs so that we can all get through this together.”

- Premier Dennis King

The Province of Prince Edward Island has been working with the federal government and students’ unions to understand the economic challenges Island students are facing and fill potential gaps in funding currently available so that the immediate and long-term needs of students are met.

Minister of Fisheries and Communities Jamie Fox announced an expansion of the Team Seafood program to encourage more Island youth to participate in the fishing and aquaculture industries. Through Team Seafood, the province provides a bursary, on top of employee wages, to high school or post-secondary students. The province will support 250 new placements through this program.

Minister Fox also announced enhancements through the Jobs for Youth Program to community, environment, and non-government organizations to create 280 student employment opportunities.

To help Island business retain their current employees, Minister Fox announced an increase to private sector wage subsidies through the Employment Development Agency. The subsidy will increase from 50 per cent of wages to 75 per cent of wages.

“As our province deals with the consequences of COVID-19, the provincial government is committed to helping Islanders, including our secondary and post-secondary students, find employment and help businesses and organizations hire the personnel they need to continue operating safely,” said Minster Fox. “The sooner people can return to work, the better off all Islanders will be.”

Minister of Economic Growth, Tourism and Culture Matthew MacKay announced an expansion of the Post-Secondary Employment Program through Skills PEI. The program supports 100 per cent of student wages for government and non-government organizations and will now support 75 per cent wage funding for the private sector, up from 50 per cent. The Post-Secondary Employment Program will create up to 320 new positions.

“We are proud of our ambitious Island youth and want to be there to support their educational and career pursuits but recognize that the pandemic has altered their plans,” said Minister of Economic Growth, Tourism and Culture Matthew MacKay. “Working with industry, and with our students, we want to ensure that job opportunities are available and that no Islander is left behind.”

To increase the COVID-related supports provided by the province’s post-secondary institutions to students in immediate need, Minister of Education and Lifelong Learning Brad Trivers announced a total of $95,000 to support the UPEI Student Union, Holland College and Collège de l'Île.

In addition, Minister Trivers announced a partnership with the University of Prince Edward Island to develop a $75,000 research fund for students wishing to pursue opportunities in their respective fields of interest.  

“Our post-secondary students are at a very critical point in their lives as they pursue education and training opportunities to help create a brighter future for themselves and our province,” said Minister Trivers. “It’s very important that students can continue to learn and that as a community, we do everything possible to ensure that the pandemic does not disrupt their educational pursuits.”

For more information on the provincial government’s response to COVID-19, including resources, program applications and important public health information, visit www.princeedwardisland.ca/COVID19.
Backgrounder
Supports for post-secondary students:

Provincial student loan payments deferred to September
Jobs for Youth application deadline has been extended for employers
The Temporary Rental Assistance Benefit  provides $1,000 over three months to help cover the cost of rent for Islanders who have been financially impacted by COVID-19
A $750 grant to students eligible to draw Employment Insurance while they are studying.
Farm Team, a bursary program for high school and post-secondary students, was enhanced last week. The province is currently looking at how to expand the Team Construction program.
Media contact:
Amanda Hamel
Executive Director, Communications and Public Affairs
Office of the Premier
(902) 368-4400
ahamel@gov.pe.ca(link sends e-mail)

 ",Government of PEI,,Province announces supports for post-secondary students,https://www.princeedwardisland.ca/en/news/province-announces-supports-for-post-secondary-students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"To further enhance and support existing efforts to protect the health, safety and welfare of Islanders, the province has today declared a state of emergency and renewed the state of public health emergency.

Premier Dennis King extended the state of public health emergency initially declared under the Public Health Act on March 16 for an additional 30 days to ensure Prince Edward Island’s Chief Public Health Officer continues to have the necessary authority to lead the province’s ongoing public health response to the COVID-19 pandemic. 

“From the beginning, I have said we will take our direction in navigating this unprecedented situation from Dr. Morrison. She has been steadfast in doing what is right to keep Islanders safe and we must continue to follow her lead. We have been clear in our commitment to supporting her efforts, as she needs us to do right now, and we will not hesitate to make difficult decisions quickly to help our province get through this pandemic. Together, we can and we will persevere through this.”

- Premier Dennis King

To further support the provincial public health response to the global pandemic, and following discussions with Dr. Morrison, Justice and Public Safety Minister Bloyce Thompson today confirmed that a state of emergency is being declared across the province until the end of the month under the Emergency Measures Act. This additional state of emergency complements the existing authority set out in the public health order and enables a more efficient deployment of resources that will assist the Chief Public Health Officer’s guidance to protect Islanders, particularly through enhanced controls and screening at points of entry.

The Emergency Measures Organization, under the direction of the Minister of Justice and Public Safety, will support the Chief Public Health Office in controlling access at various points of entry to the province, along with any other access points to the province and, where applicable, direct individuals to leave Prince Edward Island. This includes, but is not limited to, the Confederation Bridge, the Charlottetown airport, ferry terminals at Wood Islands and Souris, as well as any port, harbour, wharf, launching, beach, and any part of the provincial shoreline. 

“Dr. Morrison has been a strong leader for all Islanders through this pandemic,” said Minister Thompson. “Putting this order through today, and further engaging the Emergency Measures Organization and law enforcement, will give her more tools at her disposal to do what is needed to protect the health and safety of Islanders. Let’s continue doing what she asks of us every day so that we can come out of this on top.”

During the period of the state of emergency, individuals travelling to Prince Edward Island will be required to disclose the purpose of their travel to determine if it is deemed essential or not as per the direction of the Chief Public Health Office to the Emergency Measures Organization by email publicsafety@gov.pe.ca(link sends e-mail) or by phone 902-894-0385. This process will complement current border controls and screenings in place in both New Brunswick and Nova Scotia. 

The state of emergency will be in effect from April 17, 2020 at 8:00 a.m. to April 30, 2020 at 11:59 p.m. 

For the latest information visit www.princeedwardisland.ca/covid19 or for non-travel related inquiries, call 1833-533-9333.
Media Contact:
Amanda Hamel
Executive Director, Communications and Public Affairs
Office of the Premier
(902) 368-4400
ahamel@gov.pe.ca(link sends e-mail) 

",Government of PEI,,Prince Edward Island declares a state of emergency,https://www.princeedwardisland.ca/en/news/prince-edward-island-declares-a-state-of-emergency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,Government Website,"Chief Public Health Officer, Dr. Heather Morrison, says Prince Edward Island has received 43 additional negative COVID-19 test results as of this morning. 

There have been 26 cases of COVID-19 confirmed in PEI to date, 23 of which have recovered. 

Dr. Morrison continues to remind Islanders of the importance of following public health measures like staying home as much as possible, self-isolating after travel outside the province, practicing physical distancing and good hand washing. 

For answers to general questions about COVID-19 call 1-833-533-9333 or visit our webpage at: www.princeedwardisland.ca/covid19. 
Backgrounder: 

The Chief Public Health Office continues to work closely with the federal government, provincial and territorial counterparts, government departments and Health PEI to continue to monitor the situation globally, nationally and locally. The public health risk of COVID-19 is continually reassessed and Islanders will be updated as new information becomes available.

Government’s special situation response group also continues to work collaboratively with the Chief Public Health Office, stakeholders and community partners in preparing for all impacts related to COVID-19 to the province, including health, social and economic. 

Everyone is encouraged to follow routine prevention measures:

Washing hands frequently with soap and water
Cough and sneeze into your elbow or a tissue
If ill with acute respiratory symptoms, stay home if possible
Limit touching your eyes, nose and mouth
Don’t share items like drinking glasses and water bottles
Frequently clean surfaces like taps, doorknobs and countertops
Media Contact:
Samantha Hughes
Health and Wellness
(902) 368-5610
shughes@gov.pe.ca(link sends e-mail)

",Government of PEI,,Prince Edward Island confirms more negative COVID-19 results,https://www.princeedwardisland.ca/en/news/prince-edward-island-confirms-more-negative-covid-19-results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,Canada,Prince Edward Island,All,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
